record_date,record_month,power_station_code,gc,gc_unit,gc_avg,gc_unit_city_avg,gc_unit_weather_avg,gc_unit_weather_city_avg,weather,weather_mapping,max_temp,min_temp,daylength,power_station_name,install_date,install_month,city,provider,size,electricity_price,power_money,dt
2019-08-14,2019-08,liuwei,69.3,3.62,3.43,3.37,3.68,3.66,多云,多云,30,22,13.52,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,58.9,2021-09-01
2019-08-15,2019-08,liuwei,101.4,5.3,3.43,3.37,4.49,4.42,晴,晴,32,22,13.48,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,86.19,2021-09-01
2019-08-16,2019-08,liuwei,106.2,5.55,3.43,3.37,4.49,4.42,晴,晴,33,22,13.45,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,90.27,2021-09-01
2019-08-17,2019-08,liuwei,115.7,6.04,3.43,3.37,4.49,4.42,晴,晴,32,20,13.42,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,98.35,2021-09-01
2019-08-18,2019-08,liuwei,113.6,5.94,3.43,3.37,4.49,4.42,晴,晴,32,20,13.38,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,96.56,2021-09-01
2019-08-19,2019-08,liuwei,116.4,6.08,3.43,3.37,4.49,4.42,晴,晴,32,20,13.35,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,98.94,2021-09-01
2019-08-20,2019-08,liuwei,117.7,6.15,3.43,3.37,4.49,4.42,晴,晴,30,20,13.32,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,100.05,2021-09-01
2019-08-21,2019-08,liuwei,52.7,2.75,3.43,3.37,3.68,3.66,多云,多云,29,23,13.28,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,44.8,2021-09-01
2019-08-22,2019-08,liuwei,88.7,4.63,3.43,3.37,3.68,3.66,多云,多云,30,23,13.25,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,75.4,2021-09-01
2019-08-23,2019-08,liuwei,95.9,5.01,3.43,3.37,3.68,3.66,多云,多云,33,22,13.22,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,81.52,2021-09-01
2019-08-24,2019-08,liuwei,80.7,4.22,3.43,3.37,3.68,3.66,多云,多云,31,24,13.18,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,68.6,2021-09-01
2019-08-25,2019-08,liuwei,97.9,5.11,3.43,3.37,3.68,3.66,多云,多云,30,23,13.15,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,83.22,2021-09-01
2019-08-26,2019-08,liuwei,42.4,2.22,3.43,3.37,2.23,2.09,小雨,雨,29,24,13.12,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,36.04,2021-09-01
2019-08-27,2019-08,liuwei,24.7,1.29,3.43,3.37,2.73,2.59,阴,阴,28,22,13.08,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,20.99,2021-09-01
2019-08-28,2019-08,liuwei,104.1,5.44,3.43,3.37,3.68,3.66,多云,多云,31,21,13.05,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,88.49,2021-09-01
2019-08-29,2019-08,liuwei,115.7,6.04,3.43,3.37,4.49,4.42,晴,晴,31,18,13.02,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,98.35,2021-09-01
2019-08-30,2019-08,liuwei,115.2,6.02,3.43,3.37,4.49,4.42,晴,晴,31,18,12.98,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,97.92,2021-09-01
2019-08-31,2019-08,liuwei,103.9,5.43,3.43,3.37,3.68,3.66,多云,多云,30,21,12.95,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,88.32,2021-09-01
2019-09-01,2019-09,liuwei,98.7,5.16,3.43,3.37,3.68,3.66,多云,多云,30,20,12.92,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,83.9,2021-09-01
2019-09-02,2019-09,liuwei,80.5,4.21,3.43,3.37,3.68,3.66,多云,多云,30,22,12.88,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,68.43,2021-09-01
2019-09-03,2019-09,liuwei,37.7,1.97,3.43,3.37,3.68,3.66,多云,多云,29,21,12.85,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,32.05,2021-09-01
2019-09-04,2019-09,liuwei,102.5,5.36,3.43,3.37,3.68,3.66,多云,多云,29,19,12.8,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,87.13,2021-09-01
2019-09-05,2019-09,liuwei,97.8,5.11,3.43,3.37,3.68,3.66,多云,多云,30,19,12.77,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,83.13,2021-09-01
2019-09-06,2019-09,liuwei,99.5,5.2,3.43,3.37,3.68,3.66,多云,多云,31,21,12.73,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,84.58,2021-09-01
2019-09-07,2019-09,liuwei,103.6,5.41,3.43,3.37,4.49,4.42,晴,晴,32,21,12.7,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,88.06,2021-09-01
2019-09-08,2019-09,liuwei,95.1,4.97,3.43,3.37,4.49,4.42,晴,晴,33,22,12.67,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,80.84,2021-09-01
2019-09-09,2019-09,liuwei,88.6,4.63,3.43,3.37,4.49,4.42,晴,晴,32,22,12.63,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,75.31,2021-09-01
2019-09-10,2019-09,liuwei,84.7,4.43,3.43,3.37,3.68,3.66,多云,多云,32,23,12.6,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,72.0,2021-09-01
2019-09-11,2019-09,liuwei,48.1,2.51,3.43,3.37,2.73,2.59,阴,阴,28,22,12.57,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,40.89,2021-09-01
2019-09-12,2019-09,liuwei,52.7,2.75,3.43,3.37,3.68,3.66,多云,多云,29,21,12.52,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,44.8,2021-09-01
2019-09-13,2019-09,liuwei,73.5,3.84,3.43,3.37,2.23,2.09,小雨,雨,31,23,12.48,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,62.48,2021-09-01
2019-09-14,2019-09,liuwei,102.4,5.35,3.43,3.37,3.68,3.66,多云,多云,29,22,12.45,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,87.04,2021-09-01
2019-09-15,2019-09,liuwei,39.4,2.06,3.43,3.37,2.73,2.59,阴,阴,26,20,12.42,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,33.49,2021-09-01
2019-09-16,2019-09,liuwei,68.1,3.56,3.43,3.37,3.68,3.66,多云,多云,26,20,12.38,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,57.88,2021-09-01
2019-09-17,2019-09,liuwei,22.4,1.17,3.43,3.37,2.73,2.59,阴,阴,25,18,12.35,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,19.04,2021-09-01
2019-09-18,2019-09,liuwei,106.2,5.55,3.43,3.37,4.49,4.42,晴,晴,28,14,12.32,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,90.27,2021-09-01
2019-09-19,2019-09,liuwei,54.9,2.87,3.43,3.37,3.68,3.66,多云,多云,22,17,12.27,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,46.67,2021-09-01
2019-09-20,2019-09,liuwei,91.2,4.76,3.43,3.37,3.68,3.66,多云,多云,26,17,12.23,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,77.52,2021-09-01
2019-09-21,2019-09,liuwei,114.3,5.97,3.43,3.37,4.49,4.42,晴,晴,28,18,12.2,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,97.16,2021-09-01
2019-09-22,2019-09,liuwei,112.5,5.88,3.43,3.37,4.49,4.42,晴,晴,29,15,12.17,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,95.63,2021-09-01
2019-09-23,2019-09,liuwei,107.1,5.6,3.43,3.37,4.49,4.42,晴,晴,29,16,12.13,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,91.04,2021-09-01
2019-09-24,2019-09,liuwei,87.4,4.57,3.43,3.37,4.49,4.42,晴,晴,31,18,12.1,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,74.29,2021-09-01
2019-09-25,2019-09,liuwei,79.2,4.14,3.43,3.37,3.68,3.66,多云,多云,30,17,12.05,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,67.32,2021-09-01
2019-09-26,2019-09,liuwei,90.8,4.74,3.43,3.37,3.68,3.66,多云,多云,30,17,12.02,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,77.18,2021-09-01
2019-09-27,2019-09,liuwei,83.5,4.36,3.43,3.37,4.49,4.42,晴,晴,30,17,11.98,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,70.98,2021-09-01
2019-09-28,2019-09,liuwei,86.8,4.54,3.43,3.37,4.49,4.42,晴,晴,30,17,11.95,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,73.78,2021-09-01
2019-09-29,2019-09,liuwei,88.9,4.64,3.43,3.37,4.49,4.42,晴,晴,31,17,11.92,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,75.57,2021-09-01
2019-09-30,2019-09,liuwei,94.0,4.91,3.43,3.37,4.49,4.42,晴,晴,30,17,11.88,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,79.9,2021-09-01
2019-10-01,2019-10,liuwei,96.1,5.02,3.43,3.37,4.49,4.42,晴,晴,29,19,11.83,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,81.68,2021-09-01
2019-10-02,2019-10,liuwei,80.2,4.19,3.43,3.37,3.68,3.66,多云,多云,29,17,11.8,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,68.17,2021-09-01
2019-10-03,2019-10,liuwei,93.8,4.9,3.43,3.37,4.49,4.42,晴,晴,30,17,11.77,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,79.73,2021-09-01
2019-10-04,2019-10,liuwei,24.6,1.29,3.43,3.37,3.68,3.66,多云,多云,27,14,11.73,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,20.91,2021-09-01
2019-10-05,2019-10,liuwei,63.3,3.31,3.43,3.37,2.73,2.59,阴,阴,21,11,11.7,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,53.81,2021-09-01
2019-10-06,2019-10,liuwei,16.7,0.87,3.43,3.37,2.23,2.09,小雨,雨,17,10,11.67,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,14.19,2021-09-01
2019-10-07,2019-10,liuwei,30.7,1.6,3.43,3.37,2.73,2.59,阴,阴,18,10,11.62,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,26.1,2021-09-01
2019-10-08,2019-10,liuwei,100.6,5.26,3.43,3.37,4.49,4.42,晴,晴,22,12,11.58,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,85.51,2021-09-01
2019-10-09,2019-10,liuwei,27.7,1.45,3.43,3.37,3.68,3.66,多云,多云,20,16,11.55,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,23.54,2021-09-01
2019-10-10,2019-10,liuwei,15.5,0.81,3.43,3.37,2.23,2.09,小雨,雨,22,15,11.52,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,13.17,2021-09-01
2019-10-11,2019-10,liuwei,23.0,1.2,3.43,3.37,2.73,2.59,阴,阴,21,16,11.48,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,19.55,2021-09-01
2019-10-12,2019-10,liuwei,24.4,1.27,3.43,3.37,2.73,2.59,阴,阴,20,15,11.45,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,20.74,2021-09-01
2019-10-13,2019-10,liuwei,57.1,2.98,3.43,3.37,3.68,3.66,多云,多云,23,14,11.42,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,48.54,2021-09-01
2019-10-14,2019-10,liuwei,43.0,2.25,3.43,3.37,2.73,2.59,阴,阴,17,7,11.38,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,36.55,2021-09-01
2019-10-15,2019-10,liuwei,106.6,5.57,3.43,3.37,3.68,3.66,多云,多云,16,9,11.33,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,90.61,2021-09-01
2019-10-16,2019-10,liuwei,21.5,1.12,3.43,3.37,2.73,2.59,阴,阴,15,10,11.3,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,18.28,2021-09-01
2019-10-17,2019-10,liuwei,50.9,2.66,3.43,3.37,3.68,3.66,多云,多云,18,9,11.27,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,43.27,2021-09-01
2019-10-18,2019-10,liuwei,80.2,4.19,3.43,3.37,3.68,3.66,多云,多云,21,11,11.23,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,68.17,2021-09-01
2019-10-19,2019-10,liuwei,86.5,4.52,3.43,3.37,4.49,4.42,晴,晴,22,11,11.2,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,73.52,2021-09-01
2019-10-20,2019-10,liuwei,80.9,4.23,3.43,3.37,3.68,3.66,多云,多云,24,14,11.17,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,68.77,2021-09-01
2019-10-21,2019-10,liuwei,61.4,3.21,3.43,3.37,3.68,3.66,多云,多云,25,14,11.13,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,52.19,2021-09-01
2019-10-22,2019-10,liuwei,14.6,0.76,3.43,3.37,2.73,2.59,阴,阴,22,15,11.1,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,12.41,2021-09-01
2019-10-23,2019-10,liuwei,55.3,2.89,3.43,3.37,3.68,3.66,多云,多云,23,11,11.07,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,47.0,2021-09-01
2019-10-24,2019-10,liuwei,62.8,3.28,3.43,3.37,3.68,3.66,多云,多云,24,14,11.03,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,53.38,2021-09-01
2019-10-25,2019-10,liuwei,27.9,1.46,3.43,3.37,3.68,3.66,多云,多云,17,6,11.0,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,23.72,2021-09-01
2019-10-26,2019-10,liuwei,48.5,2.53,3.43,3.37,4.49,4.42,晴,晴,15,6,10.97,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,41.23,2021-09-01
2019-10-27,2019-10,liuwei,83.3,4.35,3.43,3.37,4.49,4.42,晴,晴,19,8,10.93,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,70.8,2021-09-01
2019-10-28,2019-10,liuwei,74.4,3.89,3.43,3.37,4.49,4.42,晴,晴,20,4,10.9,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,63.24,2021-09-01
2019-10-29,2019-10,liuwei,87.2,4.56,3.43,3.37,4.49,4.42,晴,晴,20,7,10.87,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,74.12,2021-09-01
2019-10-30,2019-10,liuwei,77.3,4.04,3.43,3.37,4.49,4.42,晴,晴,23,9,10.83,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,65.71,2021-09-01
2019-10-31,2019-10,liuwei,75.5,3.94,3.43,3.37,4.49,4.42,晴,晴,24,9,10.8,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,64.18,2021-09-01
2019-11-01,2019-11,liuwei,60.4,3.16,3.43,3.37,4.49,4.42,晴,晴,23,12,10.77,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,51.34,2021-09-01
2019-11-02,2019-11,liuwei,46.8,2.45,3.43,3.37,3.68,3.66,多云,多云,22,10,10.73,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,39.78,2021-09-01
2019-11-03,2019-11,liuwei,76.1,3.98,3.43,3.37,3.68,3.66,多云,多云,22,10,10.7,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,64.68,2021-09-01
2019-11-04,2019-11,liuwei,58.0,3.03,3.43,3.37,4.49,4.42,晴,晴,19,7,10.67,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,49.3,2021-09-01
2019-11-05,2019-11,liuwei,77.0,4.02,3.43,3.37,4.49,4.42,晴,晴,20,7,10.63,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,65.45,2021-09-01
2019-11-06,2019-11,liuwei,49.1,2.57,3.43,3.37,3.68,3.66,多云,多云,19,8,10.62,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,41.74,2021-09-01
2019-11-07,2019-11,liuwei,52.0,2.72,3.43,3.37,3.68,3.66,多云,多云,20,6,10.58,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,44.2,2021-09-01
2019-11-08,2019-11,liuwei,57.7,3.01,3.43,3.37,4.49,4.42,晴,晴,15,7,10.55,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,49.05,2021-09-01
2019-11-09,2019-11,liuwei,55.7,2.91,3.43,3.37,4.49,4.42,晴,晴,19,8,10.52,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,47.35,2021-09-01
2019-11-10,2019-11,liuwei,92.2,4.82,3.43,3.37,3.68,3.66,多云,多云,19,6,10.48,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,78.37,2021-09-01
2019-11-11,2019-11,liuwei,82.9,4.33,3.43,3.37,4.49,4.42,晴,晴,21,8,10.47,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,70.47,2021-09-01
2019-11-12,2019-11,liuwei,58.8,3.07,3.43,3.37,3.68,3.66,多云,多云,22,12,10.43,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,49.98,2021-09-01
2019-11-13,2019-11,liuwei,81.7,4.27,3.43,3.37,3.68,3.66,多云,多云,17,1,10.4,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,69.45,2021-09-01
2019-11-14,2019-11,liuwei,90.8,4.74,3.43,3.37,4.49,4.42,晴,晴,18,6,10.38,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,77.18,2021-09-01
2019-11-15,2019-11,liuwei,82.3,4.3,3.43,3.37,4.49,4.42,晴,晴,20,7,10.35,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,69.96,2021-09-01
2019-11-16,2019-11,liuwei,64.0,3.34,3.43,3.37,4.49,4.42,晴,晴,22,11,10.33,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,54.4,2021-09-01
2019-11-17,2019-11,liuwei,7.9,0.41,3.43,3.37,2.73,2.59,阴,阴,17,4,10.3,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,6.72,2021-09-01
2019-11-18,2019-11,liuwei,66.8,3.49,3.43,3.37,2.73,2.59,阴,阴,8,-2,10.27,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,56.78,2021-09-01
2019-11-19,2019-11,liuwei,85.4,4.46,3.43,3.37,4.49,4.42,晴,晴,12,0,10.25,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,72.59,2021-09-01
2019-11-20,2019-11,liuwei,81.5,4.26,3.43,3.37,4.49,4.42,晴,晴,14,4,10.22,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,69.27,2021-09-01
2019-11-21,2019-11,liuwei,36.3,1.9,3.43,3.37,3.68,3.66,多云,多云,14,6,10.2,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,30.85,2021-09-01
2019-11-22,2019-11,liuwei,72.9,3.81,3.43,3.37,3.68,3.66,多云,多云,18,11,10.18,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,61.97,2021-09-01
2019-11-23,2019-11,liuwei,10.6,0.55,3.43,3.37,2.23,2.09,小雨,雨,16,11,10.15,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,9.01,2021-09-01
2019-11-24,2019-11,liuwei,5.3,0.28,3.43,3.37,2.73,2.59,阴,阴,16,4,10.13,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,4.51,2021-09-01
2019-11-25,2019-11,liuwei,55.4,2.89,3.43,3.37,3.68,3.66,多云,多云,7,-3,10.12,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,47.09,2021-09-01
2019-11-26,2019-11,liuwei,55.4,2.89,3.43,3.37,3.68,3.66,多云,多云,8,0,10.08,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,47.09,2021-09-01
2019-11-27,2019-11,liuwei,12.7,0.66,3.43,3.37,3.68,3.66,多云,多云,9,-2,10.07,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,10.8,2021-09-01
2019-11-28,2019-11,liuwei,86.5,4.52,3.43,3.37,4.49,4.42,晴,晴,8,0,10.05,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,73.52,2021-09-01
2019-11-29,2019-11,liuwei,61.4,3.21,3.43,3.37,3.68,3.66,多云,多云,8,0,10.03,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,52.19,2021-09-01
2019-11-30,2019-11,liuwei,3.2,0.17,3.43,3.37,2.23,2.09,小雨,雨,8,5,10.02,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,2.72,2021-09-01
2019-12-01,2019-12,liuwei,45.2,2.36,3.43,3.37,2.73,2.59,阴,阴,8,-1,10.0,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,38.42,2021-09-01
2019-12-01,2019-12,liuwei,45.2,2.36,3.43,3.37,2.73,2.59,阴,阴,8,-1,10.0,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,38.42,2021-09-01
2019-12-01,2019-12,liuwei,45.2,2.36,3.43,3.37,2.73,2.59,阴,阴,8,-1,10.0,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,38.42,2021-09-01
2019-12-01,2019-12,liuwei,45.2,2.36,3.43,3.37,2.73,2.59,阴,阴,8,-1,10.0,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,38.42,2021-09-01
2019-12-01,2019-12,liuwei,45.2,2.36,3.43,3.37,2.73,2.59,阴,阴,8,-1,10.0,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,38.42,2021-09-01
2019-12-01,2019-12,liuwei,45.2,2.36,3.43,3.37,2.73,2.59,阴,阴,8,-1,10.0,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,38.42,2021-09-01
2019-12-01,2019-12,liuwei,45.2,2.36,3.43,3.37,2.73,2.59,阴,阴,8,-1,10.0,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,38.42,2021-09-01
2019-12-01,2019-12,liuwei,45.2,2.36,3.43,3.37,2.73,2.59,阴,阴,8,-1,10.0,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,38.42,2021-09-01
2019-12-01,2019-12,liuwei,45.2,2.36,3.43,3.37,2.73,2.59,阴,阴,8,-1,10.0,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,38.42,2021-09-01
2019-12-01,2019-12,liuwei,45.2,2.36,3.43,3.37,2.73,2.59,阴,阴,8,-1,10.0,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,38.42,2021-09-01
2019-12-01,2019-12,liuwei,45.2,2.36,3.43,3.37,2.73,2.59,阴,阴,8,-1,10.0,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,38.42,2021-09-01
2019-12-01,2019-12,liuwei,45.2,2.36,3.43,3.37,2.73,2.59,阴,阴,8,-1,10.0,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,38.42,2021-09-01
2019-12-01,2019-12,liuwei,45.2,2.36,3.43,3.37,2.73,2.59,阴,阴,8,-1,10.0,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,38.42,2021-09-01
2019-12-01,2019-12,liuwei,45.2,2.36,3.43,3.37,2.73,2.59,阴,阴,8,-1,10.0,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,38.42,2021-09-01
2019-12-01,2019-12,liuwei,45.2,2.36,3.43,3.37,2.73,2.59,阴,阴,8,-1,10.0,刘伟19.14kW光伏电站,2017-12-30,2017-12,枣庄,乐叶,19.14,0.85,38.42,2021-09-01
